status,stop_id,city,direction,name,cross,routes,owl_routes,street,position,x,y,latitude,longitude
In Service,11915,CHICAGO,NB,California & Lunt,LUNT,93,,CALIFORNIA,NS,352489.3446751853,593225.8489398714,42.008364,-87.699695
In Service,11916,CHICAGO,NB,California & Estes,ESTES,"93,96",,CALIFORNIA,NS,352490.17936079646,593426.4610711894,42.01017,-87.699667
In Service,11917,CHICAGO,NB,California & Touhy,TOUHY,93,,CALIFORNIA,NS,352491.0097516428,593627.6286233612,42.011981,-87.699639
In Service,11919,CHICAGO,NB,California & Chase,CHASE,93,,CALIFORNIA,NS,352492.25740402576,593828.3550195626,42.013788,-87.699606
In Service,11920,CHICAGO,NB,California & Jarvis,JARVIS,93,,CALIFORNIA,NS,352493.4999149681,594029.7479089029,42.015601,-87.699573
In Service,11921,CHICAGO,NB,California & Birchwood,BIRCHWOOD,93,,CALIFORNIA,NS,352494.7364607284,594231.918363575,42.017421,-87.69954
In Service,11927,CHICAGO,EB,93rd Street & Drexel,DREXEL,"N5,95E",N5,93RD STREET,NS,360917.9266850966,561897.534953595,41.725716,-87.60118
In Service,11928,CHICAGO,EB,93rd Street & Ellis,ELLIS,"N5,95E",N5,93RD STREET,MT,361040.1500299818,561899.0198503046,41.72572,-87.599711
In Service,11929,CHICAGO,EB,93rd Street & Greenwood,GREENWOOD,"N5,95E",N5,93RD STREET,NS,361223.49340071704,561905.1387811783,41.725761,-87.597507
In Service,11930,CHICAGO,EB,93rd Street & Woodlawn,WOODLAWN,"N5,95E",N5,93RD STREET,NS,361432.6441436056,561909.8176046221,41.725787,-87.594993
In Service,11931,CHICAGO,SB,Woodlawn & 94th Street,94TH STREET,"N5,95E",N5,WOODLAWN,NS,361438.31596005557,561723.9276897142,41.724113,-87.594944
In Service,11932,CHICAGO,EB,95th Street & Woodlawn,WOODLAWN,"N5,95E,100",N5,95TH STREET,FS,361481.2547405065,561500.8144584522,41.722101,-87.594451
In Service,11933,CHICAGO,EB,1300 E 95th Street,1300 EAST (KIMBARK),"N5,95E,100",N5,95TH STREET,MB,361652.19568241225,561508.5038444835,41.722157,-87.592396
In Service,11934,CHICAGO,EB,95th Street & Dorchester,DORCHESTER,"N5,95E,100",N5,95TH STREET,MB,361787.7114004881,561513.3369457693,41.72219,-87.590767
In Service,11935,CHICAGO,EB,1500 E 95th Street,1500 EAST (BLACKSTONE),"N5,95E,100",N5,95TH STREET,NS,362021.9309450028,561516.9161427378,41.722204,-87.587952
In Service,11936,CHICAGO,EB,93rd Street & East End,EAST END,"N5,95E",N5,93RD STREET,NS,362454.43566200096,561932.7611803267,41.725914,-87.582711
In Service,11937,CHICAGO,EB,93rd Street & Cregier,CREGIER,"N5,95E",N5,93RD STREET,NS,362647.0152552905,561938.774980062,41.725953,-87.580396
In Service,11938,CHICAGO,EB,93rd Street & Bennett,BENNETT,"N5,95E",N5,93RD STREET,NS,362848.4984303073,561944.7610120873,41.725991,-87.577974
In Service,11939,CHICAGO,EB,93rd Street & Jeffery,JEFFERY,"N5,95E",N5,93RD STREET,NS,363046.7100287621,561953.7229408856,41.726056,-87.575591
In Service,11940,CHICAGO,EB,93rd Street & Clyde,CLYDE,"N5,95E",N5,93RD STREET,NS,363255.3111054427,561954.5625658006,41.726047,-87.573084
In Service,11941,CHICAGO,EB,93rd Street & Paxton,PAXTON,"N5,95E",N5,93RD STREET,NS,363455.45158080896,561961.7756544402,41.726096,-87.570678
In Service,11942,CHICAGO,EB,93rd Street & Crandon,CRANDON (west leg),"N5,95E",N5,93RD STREET,NS,363659.27741301974,561966.2502203573,41.72612,-87.568228
In Service,11943,CHICAGO,EB,93rd Street & Oglesby,OGLESBY,"N5,95E",N5,93RD STREET,NS,363761.26557093346,561969.3789509718,41.72614,-87.567002
In Service,11944,CHICAGO,EB,93rd Street & Yates,YATES,"N5,95E",N5,93RD STREET,NS,363862.7247356062,561975.8366738342,41.72619,-87.565782
In Service,11945,CHICAGO,EB,93rd Street & Essex,ESSEX,"N5,95E",N5,93RD STREET,NS,364064.53437988006,561982.4152353754,41.726233,-87.563356
In Service,11946,CHICAGO,EB,93rd Street & Colfax,COLFAX,"N5,95E",N5,93RD STREET,NS,364266.1081096942,561987.4423183135,41.726262,-87.560933
In Service,11947,CHICAGO,EB,93rd Street & Marquette Avenue,MARQUETTE AVENUE,"N5,95E",N5,93RD STREET,NS,364488.79840032023,561994.5534666053,41.726308,-87.558256
In Service,11948,CHICAGO,EB,93rd Street & Manistee,MANISTEE,"N5,95E",N5,93RD STREET,NS,364616.97813546326,561999.8185594839,41.726345,-87.556715
In Service,11949,CHICAGO,EB,93rd Street & Escanaba,ESCANABA,"N5,95E",N5,93RD STREET,NS,364831.87995947595,562003.2046320613,41.726358,-87.554132
In Service,11950,CHICAGO,NEB,Exchange & South Chicago,SOUTH CHICAGO,"N5,95E",N5,EXCHANGE,NS,364954.4599817594,562139.6052979651,41.727576,-87.552644
In Service,11951,CHICAGO,NEB,Exchange & 92nd Street,92ND STREET,"N5,95E",N5,EXCHANGE,NS,364965.06298216124,562199.9044250622,41.728118,-87.55251
In Service,11953,CHICAGO,EB,92nd Street & Baltimore,BALTIMORE,95E,,92ND STREET,NS,365288.0668858908,562210.172761623,41.728184,-87.548627
In Service,11999,CHICAGO,SB,Buffalo & 92nd Street,92ND STREET,95E,,BUFFALO,NS,365644.74571277964,562241.2022199268,41.728434,-87.544337
In Service,12000,CHICAGO,WB,92nd Street & Burley,BURLEY,95E,,92ND STREET,NS,365545.960954585,562233.966092924,41.728377,-87.545525
In Service,12002,CHICAGO,WB,92nd Street & Baltimore,BALTIMORE,95E,,92ND STREET,NS,365315.2891642186,562226.9712590973,41.728333,-87.548298
In Service,12004,CHICAGO,SWB,Exchange & South Chicago,SOUTH CHICAGO,"N5,95E",N5,EXCHANGE,NS,364952.9472234766,562187.131915936,41.728004,-87.552657
In Service,12005,CHICAGO,SWB,Exchange & Anthony,ANTHONY,"N5,95E",N5,EXCHANGE,NS,364851.8482807585,562021.8239480362,41.726524,-87.55389
In Service,12006,CHICAGO,WB,93rd Street & Manistee,MANISTEE,"N5,95E",N5,93RD STREET,NS,364623.0339844667,562011.09181635,41.726446,-87.556641
In Service,12007,CHICAGO,WB,93rd Street & Marquette Avenue,MARQUETTE AVENUE,"N5,95E",N5,93RD STREET,NS,364514.7862783912,562010.1159173572,41.726446,-87.557942
In Service,12008,CHICAGO,WB,93rd Street & Colfax,COLFAX,"N5,95E",N5,93RD STREET,NS,364284.9798583038,561998.6081371674,41.726361,-87.560705
In Service,12009,CHICAGO,WB,93rd Street & Essex,ESSEX,"N5,95E",N5,93RD STREET,NS,364075.63870112435,561996.843278478,41.726362,-87.563221
In Service,12010,CHICAGO,WB,93rd Street & Yates,YATES,"N5,95E",N5,93RD STREET,NS,363876.4484020347,561985.8447487612,41.726279,-87.565616
In Service,12011,CHICAGO,WB,93rd Street & Oglesby,OGLESBY,"N5,95E",N5,93RD STREET,MT,363768.797701103,561983.2193288576,41.726264,-87.56691
In Service,12012,CHICAGO,WB,93rd Street & Crandon,CRANDON (east leg),"N5,95E",N5,93RD STREET,NS,363693.41714648256,561982.3264140767,41.726262,-87.567816
In Service,12013,CHICAGO,WB,93rd Street & Paxton,PAXTON,"N5,95E",N5,93RD STREET,NS,363467.78551419626,561978.435125118,41.726245,-87.570528
In Service,12014,CHICAGO,WB,93rd Street & Clyde,CLYDE,"N5,95E",N5,93RD STREET,NS,363276.3516880441,561965.3005490013,41.726142,-87.57283
In Service,12015,CHICAGO,WB,93rd Street & Jeffery,JEFFERY,"N5,95E",N5,93RD STREET,NS,363069.9729656867,561967.2567482385,41.726176,-87.57531
In Service,12016,CHICAGO,WB,93rd Street & Bennett,BENNETT,"N5,95E",N5,93RD STREET,NS,362868.9006547846,561961.9345266452,41.726144,-87.577727
In Service,12017,CHICAGO,WB,93rd Street & Cregier,CREGIER,"N5,95E",N5,93RD STREET,NS,362663.5993374485,561954.9148305744,41.726097,-87.580195
In Service,12018,CHICAGO,WB,93rd Street & East End,EAST END,"N5,95E",N5,93RD STREET,NT,362472.08149002155,561951.2424067708,41.726079,-87.582497
In Service,12019,CHICAGO,WB,93rd Street & Stony Island,STONY ISLAND,"N5,95E",N5,93RD STREET,NS,362277.80236647755,561949.328291018,41.726077,-87.584832
In Service,12020,CHICAGO,SB,Stony Island & 93rd Street,93RD STREET,"N5,95E,28,X28",N5,STONY ISLAND,FS,362223.29158365785,561921.5301377305,41.725831,-87.58549
In Service,12021,CHICAGO,WB,1500 E 95th Street,1500 EAST (BLACKSTONE),"N5,95E,100",N5,95TH STREET,NS,362030.5875786984,561535.873772818,41.722374,-87.587846
In Service,12022,CHICAGO,WB,95th Street & Dorchester,1400 EAST (DORCHESTER),"N5,95E,100",N5,95TH STREET,MT,361803.1344280186,561529.3536469692,41.722333,-87.59058
In Service,12023,CHICAGO,WB,1300 E 95th Street,1300 EAST (KIMBARK),"N5,95E,100",N5,95TH STREET,MB,361650.39194196835,561524.7051858933,41.722303,-87.592416
In Service,12024,CHICAGO,WB,95th Street & Woodlawn,WOODLAWN,"N5,95E,100",N5,95TH STREET,NS,361462.0169097857,561521.9756449278,41.722293,-87.59468
In Service,12025,CHICAGO,NB,Woodlawn & 94th Street,94TH STREET,"N5,95E",N5,WOODLAWN,NS,361461.48707163474,561709.7978811702,41.723984,-87.594667
In Service,12026,CHICAGO,WB,93rd Street & Woodlawn,WOODLAWN,"N5,95E",N5,93RD STREET,FS,361421.1346775434,561922.6035272301,41.725903,-87.59513
In Service,12027,CHICAGO,WB,93rd Street & Greenwood,GREENWOOD,"N5,95E",N5,93RD STREET,NS,361246.5206605649,561917.4427632221,41.72587,-87.597229
In Service,12028,CHICAGO,WB,93rd Street & Ellis,ELLIS,"N5,95E",N5,93RD STREET,NS,361054.68037371826,561912.4726168079,41.72584,-87.599535
In Service,12029,CHICAGO,WB,93rd Street & Drexel,DREXEL,"N5,95E",N5,93RD STREET,NS,360946.8373985946,561912.7759366418,41.725851,-87.600831
In Service,12031,CHICAGO,NB,Kedzie & Devon,DEVON,11,,KEDZIE,FS,351705.97732257226,592021.9047277303,41.997577,-87.709257
In Service,12032,CHICAGO,NB,Kedzie & Albion,ALBION,11,,KEDZIE,FS,351700.3511301265,592430.0720559671,42.001252,-87.709289
In Service,12033,CHICAGO,NB,Kedzie & Pratt,PRATT,11,,KEDZIE,MB,351703.54284625035,592799.2047430024,42.004575,-87.709218
In Service,12034,CHICAGO,NB,6833 N Kedzie,FARWELL (6833 NORTH),11,,KEDZIE,MB,351705.1523350925,592896.6311872666,42.005452,-87.70919
In Service,12035,CHICAGO,NB,6933 N Kedzie,MORSE (6933 NORTH),11,,KEDZIE,NS,351708.00514116307,593107.5876562842,42.007351,-87.709137
In Service,12036,CHICAGO,NB,7033 N Kedzie,LUNT (7033 NORTH),11,,KEDZIE,NS,351709.31968072883,593370.4060808514,42.009717,-87.709098
In Service,12037,CHICAGO,NB,7061 N Kedzie,ESTES (7061 NORTH),11,,KEDZIE,NS,351714.1830624955,593475.9649917377,42.010667,-87.70903
In Service,12039,CHICAGO,EB,Touhy & Albany,ALBANY,96,,TOUHY,MT,351895.8709843195,593609.0300950332,42.011853,-87.706825
In Service,12040,CHICAGO,EB,Touhy & Sacramento,SACRAMENTO,96,,TOUHY,NS,352086.941302206,593602.8777846409,42.011785,-87.704519
In Service,12041,CHICAGO,EB,Touhy & Francisco,FRANCISCO,96,,TOUHY,NS,352280.08149598417,593619.4056849362,42.011921,-87.702186
In Service,12042,CHICAGO,EB,Touhy & California,CALIFORNIA,96,,TOUHY,NS,352475.77410748194,593626.7383129114,42.011974,-87.699823
In Service,12043,CHICAGO,EB,Lunt & California,CALIFORNIA,96,,LUNT,FS,352512.6508157537,593233.3525916783,42.00843,-87.699413
In Service,12044,CHICAGO,EB,Lunt & Washtenaw,WASHTENAW,96,,LUNT,NS,352673.57592354977,593238.5448224213,42.008466,-87.69747
In Service,12045,CHICAGO,EB,Lunt & Rockwell,ROCKWELL,96,,LUNT,NS,352872.5119998309,593245.5790846869,42.008516,-87.695068
In Service,12046,CHICAGO,EB,Lunt & Campbell,CAMPBELL,96,,LUNT,NS,353072.3077422141,593248.4044166531,42.008528,-87.692656
In Service,12047,CHICAGO,EB,Lunt & Western,WESTERN,96,,LUNT,FS,353314.4019918645,593255.7741999364,42.008578,-87.689733
In Service,12048,CHICAGO,EB,Lunt & Oakley,OAKLEY,96,,LUNT,NS,353449.15952067554,593259.454436198,42.008602,-87.688106
In Service,12049,CHICAGO,EB,Lunt & Bell,BELL,96,,LUNT,NS,353613.116803299,593268.911814269,42.008676,-87.686126
In Service,12050,CHICAGO,EB,Lunt & Hamilton,HAMILTON,96,,LUNT,NS,353783.7692622187,593280.3120866311,42.008767,-87.684065
In Service,12051,CHICAGO,EB,Lunt & Ridge,RIDGE,96,,LUNT,NS,353951.4712192313,593298.358699124,42.008918,-87.682039
In Service,12052,CHICAGO,EB,Lunt & Damen,DAMEN,96,,LUNT,MT,354106.53511475533,593289.7652344345,42.00883,-87.680168
In Service,12053,CHICAGO,EB,Lunt & Wolcott,WOLCOTT,96,,LUNT,NS,354271.88448210276,593290.3622523968,42.008824,-87.678172
In Service,12054,CHICAGO,EB,Lunt & Ravenswood,RAVENSWOOD (west leg),96,,LUNT,NS,354455.72729927173,593299.2138048954,42.008891,-87.675952
In Service,12055,CHICAGO,EB,Lunt & Clark,CLARK,96,,LUNT,NS,354609.85411557846,593304.8421279347,42.008931,-87.674091
In Service,12056,CHICAGO,EB,Morse & Clark,CLARK,96,,MORSE,FS,354676.51229433226,593169.0629810536,42.007704,-87.673299
In Service,12058,CHICAGO,EB,Morse & Ashland,ASHLAND,96,,MORSE,NS,354935.7424653897,593178.3974684046,42.00777,-87.670169
In Service,12060,CHICAGO,WB,Lunt & Sheridan,SHERIDAN,96,,LUNT,FS,355579.1340784852,593344.5851785784,42.009221,-87.662387
In Service,12061,CHICAGO,WB,Lunt & Glenwood,GLENWOOD (west leg),96,,LUNT,NS,355269.5314284738,593336.6115370481,42.009171,-87.666125
In Service,12062,CHICAGO,WB,Lunt & Greenview,GREENVIEW,96,,LUNT,FS,355108.2375393277,593336.5781467322,42.009182,-87.668072
In Service,12063,CHICAGO,WB,Lunt & Ashland,ASHLAND,96,,LUNT,NS,354953.56188485085,593327.0469867847,42.009107,-87.66994
In Service,12064,CHICAGO,WB,Lunt & Paulina,PAULINA,96,,LUNT,FS,354748.33609666827,593319.5724871006,42.009054,-87.672418
In Service,12065,CHICAGO,WB,Lunt & Clark,CLARK,96,,LUNT,FS,354602.0612695257,593316.3342390405,42.009035,-87.674184
In Service,12066,CHICAGO,WB,Lunt & Ravenswood,RAVENSWOOD (west leg),96,,LUNT,FT,354463.1717002777,593311.4895546439,42.009001,-87.675861
In Service,12067,CHICAGO,WB,Lunt & Wolcott,WOLCOTT,96,,LUNT,NS,354291.1562880654,593305.172055969,42.008956,-87.677938
In Service,12068,CHICAGO,WB,Lunt & Damen,DAMEN,96,,LUNT,NS,354116.31992099364,593299.3925964512,42.008916,-87.680049
In Service,12069,CHICAGO,WB,Lunt & Ridge,RIDGE,96,,LUNT,NS,353982.47788026877,593295.2623232165,42.008888,-87.681665
In Service,12070,CHICAGO,WB,Lunt & Hamilton,HAMILTON,96,,LUNT,NS,353805.99054089864,593299.5860371394,42.008939,-87.683795
In Service,12071,CHICAGO,WB,Lunt & Bell,BELL,96,,LUNT,NS,353630.0268759016,593289.4779870249,42.00886,-87.68592
In Service,12072,CHICAGO,WB,Lunt & Oakley,OAKLEY,96,,LUNT,NS,353456.44587401417,593270.9503629972,42.008705,-87.688017
In Service,12073,CHICAGO,WB,Lunt & Western,WESTERN,96,,LUNT,NS,353295.7811444939,593264.2982951059,42.008656,-87.689957
In Service,12074,CHICAGO,WB,Lunt & Campbell,CAMPBELL,96,,LUNT,MT,353079.3229199402,593263.0080898128,42.008659,-87.69257
In Service,12075,CHICAGO,WB,Lunt & Rockwell,ROCKWELL,96,,LUNT,MT,352886.8396990408,593257.237988582,42.00862,-87.694894
In Service,12076,CHICAGO,WB,Lunt & Washtenaw,WASHTENAW,96,,LUNT,NS,352697.7225992591,593244.3891665279,42.008517,-87.697178
In Service,12077,CHICAGO,WB,Lunt & California,CALIFORNIA,96,,LUNT,NS,352493.37066990725,593241.5406636928,42.008505,-87.699645
In Service,12078,CHICAGO,WB,Touhy & California,CALIFORNIA,96,,TOUHY,FS,352461.9053795556,593642.6308569483,42.012118,-87.699989
In Service,12079,CHICAGO,WB,Touhy & Francisco,FRANCISCO,96,,TOUHY,MT,352283.4016332283,593640.9791985218,42.012115,-87.702144
In Service,12080,CHICAGO,WB,Touhy & Sacramento,SACRAMENTO,96,,TOUHY,NS,352109.09179281164,593632.2538965232,42.012048,-87.704249
In Service,12081,CHICAGO,WB,Touhy & Albany,ALBANY,96,,TOUHY,NS,351911.1894464227,593621.2496585514,42.011962,-87.706639
In Service,12083,LINCOLNWOOD,SB,7061 N Kedzie,ESTES (7061 NORTH),11,,KEDZIE,FT,351701.7480384996,593477.2072450087,42.010679,-87.70918
In Service,12084,LINCOLNWOOD,SB,7033 N Kedzie,LUNT (7033 NORTH),11,,KEDZIE,NT,351698.4963340623,593286.9081215468,42.008966,-87.709236
In Service,12085,LINCOLNWOOD,SB,6933 N Kedzie,MORSE (6933 NORTH),11,,KEDZIE,NT,351696.55707286013,593109.7257424009,42.007371,-87.709275
In Service,12086,LINCOLNWOOD,SB,6833 N Kedzie,FARWELL (6833 NORTH),11,,KEDZIE,MB,351694.375837929,592908.8822041552,42.005563,-87.709319
In Service,12087,LINCOLNWOOD,SB,Kedzie & Pratt,PRATT,11,,KEDZIE,MB,351690.9413705541,592652.6020892435,42.003256,-87.709383
In Service,12088,LINCOLNWOOD,SB,Kedzie & Albion,ALBION,11,,KEDZIE,NT,351692.0819807404,592405.1305151974,42.001028,-87.709391
In Service,12089,LINCOLNWOOD,SB,Kedzie & Devon,DEVON,11,,KEDZIE,NS,351691.2919177178,592013.2447786806,41.9975,-87.709435
In Service,12090,CHICAGO,EB,930 E 95th Street,930 EAST,100,,95TH STREET,MB,360951.6437113929,561484.8477672325,41.721998,-87.600817
In Service,12091,CHICAGO,EB,95th Street & Greenwood,GREENWOOD,100,,95TH STREET,NS,361243.1552576031,561493.554326661,41.722054,-87.597313
In Service,12092,CHICAGO,EB,95th Street & Stony Island,STONY ISLAND,100,,95TH STREET,NS,362229.91259845346,561523.3850995537,41.722246,-87.585452
In Service,12093,CHICAGO,EB,95th Street & Constance,CONSTANCE,100,,95TH STREET,NS,362751.77356889605,561540.2670904843,41.722357,-87.579179
In Service,12094,CHICAGO,EB,95th Street & Bennett,BENNETT,100,,95TH STREET,NS,362856.69193276763,561542.0755864182,41.722365,-87.577918
In Service,12095,CHICAGO,EB,95th Street & Jeffery,JEFFERY,100,,95TH STREET,FS,363100.87420513364,561548.221161377,41.722401,-87.574983
In Service,12096,CHICAGO,EB,95th Street & Clyde,CLYDE,100,,95TH STREET,NS,363366.7726870766,561554.6782170566,41.722438,-87.571787
In Service,12097,CHICAGO,EB,95th Street & Merrion,MERRION,100,,95TH STREET,NS,363510.86241700576,561559.0644292377,41.722466,-87.570055
In Service,12098,CHICAGO,EB,2300 E 95th Street,2300 E. SHOPPING CNTR DWY,100,,95TH STREET,NS,363692.4185852417,561561.2318624691,41.722471,-87.567873
In Service,12099,CHICAGO,EB,95th Street & Yates,YATES,100,,95TH STREET,NS,363943.1576659356,561569.2416777036,41.722523,-87.564859
In Service,12100,CHICAGO,SB,Yates & 96th Street,96TH STREET,100,,YATES,NT,363954.1423948016,561326.8627679877,41.72034,-87.564753
In Service,12101,CHICAGO,SB,Yates & 97th Street,97TH STREET,100,,YATES,NS,363957.8564850951,561181.1654194358,41.719028,-87.564724
In Service,12102,CHICAGO,SB,9800 S Yates,9800 SOUTH,100,,YATES,MB,363962.5698433224,560960.8345994633,41.717044,-87.564691
In Service,12103,CHICAGO,SB,Yates & 99th Street,99TH STREET,100,,YATES,NS,363966.1535659359,560783.1465681512,41.715444,-87.564667
In Service,12104,CHICAGO,SB,Yates & 100th Street,100TH STREET,100,,YATES,NS,363969.687975738,560583.0210015565,41.713642,-87.564646
In Service,12105,CHICAGO,WB,95th Street & Jeffery,JEFFERY,100,,95TH STREET,FS,363043.0766970786,561562.9295008985,41.722538,-87.575676
In Service,12106,CHICAGO,WB,95th Street & Bennett,BENNETT,100,,95TH STREET,FT,362862.05602006096,561556.6734569453,41.722496,-87.577852
In Service,12107,CHICAGO,WB,95th Street & Constance,CONSTANCE,100,,95TH STREET,MT,362765.63097833743,561554.272846394,41.722482,-87.579011
In Service,12108,CHICAGO,WB,95th Street & Stony Island,STONY ISLAND,100,,95TH STREET,NS,362286.04505656054,561546.865417588,41.722453,-87.584775
In Service,12109,CHICAGO,WB,95th Street & Greenwood,GREENWOOD,100,,95TH STREET,MT,361253.6122660951,561516.3028961055,41.722258,-87.597185
In Service,12110,CHICAGO,WB,930 E 95th Street,930 EAST,100,,95TH STREET,MB,360948.4147172568,561502.4810917015,41.722157,-87.600854
In Service,12111,CHICAGO,NB,Yates & 100th Street,100TH STREET,100,,YATES,FS,363979.41471006325,560593.5488931312,41.713736,-87.564528
In Service,12112,CHICAGO,NB,Yates & 99th Street,99TH STREET,100,,YATES,NS,363975.9100389615,560762.3515782809,41.715256,-87.564552
In Service,12113,CHICAGO,NB,9800 S Yates,9800 SOUTH,100,,YATES,MB,363972.0752620544,560958.8090426826,41.717025,-87.564577
In Service,12114,CHICAGO,NB,Yates & 97th Street,97TH STREET,100,,YATES,NT,363968.07897828444,561164.0400548485,41.718873,-87.564603
In Service,12115,CHICAGO,NB,Yates & 96th Street,96TH STREET,100,,YATES,NS,363965.71986740216,561307.0836950119,41.720161,-87.564616
In Service,12116,CHICAGO,WB,95th Street & Yates,YATES,100,,95TH STREET,FT,363938.92975523806,561586.0873574791,41.722675,-87.564908
In Service,12117,CHICAGO,WB,2300 E 95th Street,2300 E. SHOPPING CNTR DWY,100,,95TH STREET,NT,363692.43390232173,561578.2264821619,41.722624,-87.567871
In Service,12118,CHICAGO,WB,95th Street & Paxton,PAXTON,100,,95TH STREET,NS,363486.8604770065,561572.5138816071,41.722589,-87.570342
In Service,12119,CHICAGO,WB,95th Street & Clyde,CLYDE,100,,95TH STREET,NT,363378.95194504916,561570.1143130326,41.722576,-87.571639
In Service,12121,CHICAGO,WB,Pulaski & 104th Street Terminal,104TH STREET,103,,PULASKI,TERM,350996.64048615616,559425.6578547071,41.704159,-87.720625
In Service,12122,CHICAGO,EB,103rd Street & Springfield,SPRINGFIELD,103,,103RD STREET,NS,351166.9270620389,559614.2485074708,41.705846,-87.718563
In Service,12123,CHICAGO,EB,103rd Street & Hamlin,HAMLIN,103,,103RD STREET,NS,351370.06372392655,559619.4779731109,41.70588,-87.716122
In Service,12124,CHICAGO,EB,103rd Street & Lawndale,LAWNDALE,103,,103RD STREET,NS,351573.613133996,559625.1604551456,41.705918,-87.713676
In Service,12125,CHICAGO,EB,103rd Street & Central Park,CENTRAL PARK,103,,103RD STREET,NS,351782.07125570864,559631.1063273499,41.705958,-87.711171
In Service,12126,CHICAGO,EB,103rd Street & St. Louis,ST. LOUIS,103,,103RD STREET,NS,351971.88813146064,559636.5898569801,41.705995,-87.70889
In Service,12127,CHICAGO,EB,103rd Street & Homan,HOMAN,103,,103RD STREET,NS,352183.1820512171,559641.6793961625,41.706027,-87.706351
In Service,12128,CHICAGO,EB,103rd Street & Spaulding,SPAULDING,103,,103RD STREET,NS,352389.25829576363,559643.182739332,41.706027,-87.703875
In Service,12129,CHICAGO,EB,103rd Street & Kedzie,KEDZIE,103,,103RD STREET,NS,352588.64848381653,559648.4193808946,41.706061,-87.701479
